text,greeting,track_order,find_by_email,check_return,return_order
Use email to find my return details.,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return.",0,0,1,1,0
"I lost my order ID, use my email and tell me about the return",0,0,1,1,0
Look up return info by email!,0,0,1,1,0
Check my return status using my email now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return!",0,0,1,1,0
"I lost my order ID, use my email and tell me about the return!",0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Tell me return status of my order found by email!,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return.",0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Use email to find my return details asap,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return",0,0,1,1,0
Look up return info by email now,0,0,1,1,0
Tell me return status of my order found by email asap,0,0,1,1,0
Tell me return status of my order found by email please,0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Use email to find my return details.,0,0,1,1,0
Check my return status using my email.,0,0,1,1,0
Look up return info by email!,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return",0,0,1,1,0
Look up return info by email.,0,0,1,1,0
Look up return info by email asap,0,0,1,1,0
Check my return status using my email,0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Check my return status using my email asap,0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Check my return status using my email asap,0,0,1,1,0
Look up return info by email now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return asap",0,0,1,1,0
Check my return status using my email!,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
Use email to find my return details please,0,0,1,1,0
Use email to find my return details please,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return!",0,0,1,1,0
"I lost my order ID, use my email and tell me about the return",0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Look up return info by email now,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
Check my return status using my email!,0,0,1,1,0
Use email to find my return details please,0,0,1,1,0
Check my return status using my email please,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return!",0,0,1,1,0
Check my return status using my email now,0,0,1,1,0
Look up return info by email.,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Tell me return status of my order found by email please,0,0,1,1,0
Look up return info by email.,0,0,1,1,0
Check my return status using my email.,0,0,1,1,0
Tell me return status of my order found by email asap,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Look up return info by email!,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Check my return status using my email.,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Look up return info by email.,0,0,1,1,0
Use email to find my return details now,0,0,1,1,0
Use email to find my return details now,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
Check my return status using my email asap,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
Look up return info by email now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return!",0,0,1,1,0
Look up return info by email now,0,0,1,1,0
Check my return status using my email now,0,0,1,1,0
Tell me return status of my order found by email!,0,0,1,1,0
Check my return status using my email,0,0,1,1,0
Use email to find my return details.,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return.",0,0,1,1,0
"I lost my order ID, use my email and tell me about the return asap",0,0,1,1,0
Tell me return status of my order found by email asap,0,0,1,1,0
Use email to find my return details asap,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Use email to find my return details,0,0,1,1,0
Tell me return status of my order found by email asap,0,0,1,1,0
Look up return info by email asap,0,0,1,1,0
Look up return info by email!,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
Check my return status using my email now,0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return",0,0,1,1,0
Look up return info by email.,0,0,1,1,0
Check my return status using my email now,0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return asap",0,0,1,1,0
Check my return status using my email please,0,0,1,1,0
Look up return info by email!,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return",0,0,1,1,0
Tell me return status of my order found by email,0,0,1,1,0
Use email to find my return details now,0,0,1,1,0
Look up return info by email,0,0,1,1,0
Tell me return status of my order found by email now,0,0,1,1,0
Use email to find my return details please,0,0,1,1,0
Check my return status using my email please,0,0,1,1,0
Use email to find my return details.,0,0,1,1,0
Use email to find my return details asap,0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Look up return info by email,0,0,1,1,0
Check my return status using my email please,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return now",0,0,1,1,0
"I lost my order ID, use my email and tell me about the return now",0,0,1,1,0
Use email to find my return details now,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return please",0,0,1,1,0
Look up return info by email!,0,0,1,1,0
Check my return status using my email please,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return.",0,0,1,1,0
Tell me return status of my order found by email.,0,0,1,1,0
Look up return info by email asap,0,0,1,1,0
Look up return info by email asap,0,0,1,1,0
Check my return status using my email!,0,0,1,1,0
Look up return info by email.,0,0,1,1,0
Look up return info by email please,0,0,1,1,0
Tell me return status of my order found by email asap,0,0,1,1,0
Use email to find my return details please,0,0,1,1,0
Use email to find my return details asap,0,0,1,1,0
Use email to find my return details please,0,0,1,1,0
Tell me return status of my order found by email!,0,0,1,1,0
"I lost my order ID, use my email and tell me about the return asap",0,0,1,1,0
Look up return info by email now,0,0,1,1,0
Use email to find my return details,0,0,1,1,0
Use email to find my return details!,0,0,1,1,0
Look up return info by email.,0,0,1,1,0
Use email to find my return details asap,0,0,1,1,0
Track and return this item now,0,1,0,0,1
"I want to return my order, but also need the tracking info!",0,1,0,0,1
"I want to return my order, but also need the tracking info",0,1,0,0,1
Track my order and also I want to return it asap,0,1,0,0,1
Give me shipping status and help me return it now,0,1,0,0,1
Track my order and also I want to return it.,0,1,0,0,1
Track and return this item.,0,1,0,0,1
Track and return this item now,0,1,0,0,1
Give me shipping status and help me return it please,0,1,0,0,1
Track my order and also I want to return it.,0,1,0,0,1
Track and return this item.,0,1,0,0,1
"I want to return my order, but also need the tracking info please",0,1,0,0,1
"I want to return my order, but also need the tracking info please",0,1,0,0,1
Track my order and also I want to return it please,0,1,0,0,1
Track my order and also I want to return it asap,0,1,0,0,1
Give me shipping status and help me return it now,0,1,0,0,1
Track my order and also I want to return it!,0,1,0,0,1
Track my order and also I want to return it,0,1,0,0,1
Where is my order and how can I return it!,0,1,0,0,1
Track and return this item,0,1,0,0,1
Track my order and also I want to return it asap,0,1,0,0,1
Where is my order and how can I return it now,0,1,0,0,1
"I want to return my order, but also need the tracking info please",0,1,0,0,1
Track and return this item now,0,1,0,0,1
Give me shipping status and help me return it asap,0,1,0,0,1
Give me shipping status and help me return it asap,0,1,0,0,1
Give me shipping status and help me return it,0,1,0,0,1
Track my order and also I want to return it asap,0,1,0,0,1
Give me shipping status and help me return it please,0,1,0,0,1
Give me shipping status and help me return it please,0,1,0,0,1
Track my order and also I want to return it.,0,1,0,0,1
Where is my order and how can I return it asap,0,1,0,0,1
"I want to return my order, but also need the tracking info now",0,1,0,0,1
Where is my order and how can I return it asap,0,1,0,0,1
Give me shipping status and help me return it,0,1,0,0,1
Track my order and also I want to return it!,0,1,0,0,1
Track and return this item,0,1,0,0,1
Track and return this item.,0,1,0,0,1
Where is my order and how can I return it.,0,1,0,0,1
Give me shipping status and help me return it!,0,1,0,0,1
Give me shipping status and help me return it please,0,1,0,0,1
